title,tokens,ttr,sentences,syllables,nouns,adjectives,adverbs,fk,death,fatigue,depression,indifference,from,to,date,year
341,4458,0.471,19.2987012987013,1.3362494392104083,0.44257514580529383,0.11372812920592194,0.04553611484970839,7.704236889176325,0.00493494840735756,0.00022431583669807088,0.0006729475100942127,0.0,'Vincent van Gogh','Anthon van Rappard','9-5-1883',1883
342,4350,0.49,19.594594594594593,1.3648275862068966,0.4533333333333333,0.11402298850574713,0.048045977011494254,8.156857409133274,0.005747126436781609,0.00022988505747126436,0.0018390804597701149,0.0,'Vincent van Gogh','Theo van Gogh','10-5-1883',1883
343,1746,0.491,15.182608695652174,1.2852233676975946,0.4587628865979381,0.08304696449026346,0.046964490263459335,5.496853130135964,0.005154639175257732,0.000572737686139748,0.0,0.0,'Vincent van Gogh','Theo van Gogh','20-5-1883',1883
344,2071,0.454,12.55151515151515,1.34379526798648,0.4572670207629165,0.12312892322549493,0.057460164171897636,5.161875071331373,0.001931434089811685,0.0,0.0004828585224529213,0.0004828585224529213,'Vincent van Gogh','Theo van Gogh','21-5-1883',1883
345,2756,0.501,17.666666666666668,1.3247460087082727,0.45246734397677796,0.09325108853410741,0.0511611030478955,6.93200290275762,0.006168359941944848,0.0,0.001451378809869376,0.0,'Vincent van Gogh','Anthon van Rappard','21-5-1883',1883
346,2413,0.439,16.19463087248322,1.344384583506009,0.4413593037712391,0.10857853294653957,0.052217157065893076,6.589644125639364,0.005387484459179445,0.0,0.0004144218814753419,0.0004144218814753419,'Vincent van Gogh','Anthon van Rappard','25-5-1883',1883
347,2230,0.424,16.64179104477612,1.2556053811659194,0.44170403587443946,0.10179372197309416,0.05246636771300448,5.716442005220536,0.004932735426008968,0.0,0.0,0.0,'Vincent van Gogh','Theo van Gogh','30-5-1883',1883
348,7021,0.441,21.084084084084083,1.327161373023786,0.43013815695769836,0.10781939894601908,0.045719982908417604,8.293296994473469,0.004700185158809287,0.0,0.0007121492664862555,0.0001424298532972511,'Vincent van Gogh','Theo van Gogh','3-6-1883',1883
349,5461,0.472,21.58498023715415,1.3232008789598975,0.4134773850943051,0.11591283647683574,0.04797656106940121,8.441912664216911,0.005127266068485625,0.00018311664530305805,0.00018311664530305805,0.0005493499359091741,'Vincent van Gogh','Theo van Gogh','3-6-1883',1883
350,2004,0.469,18.054054054054053,1.3353293413173652,0.40718562874251496,0.11826347305389222,0.05139720558882235,7.207967308625992,0.0029940119760479044,0.0,0.0,0.0,'Vincent van Gogh','Theo van Gogh','5-6-1883',1883
351,3165,0.431,21.241610738255034,1.2884676145339653,0.4347551342812006,0.12069510268562401,0.04549763033175355,7.898146039420258,0.006003159557661927,0.0,0.002527646129541864,0.000315955766192733,'Vincent van Gogh','Theo van Gogh','7-6-1883',1883
352,1847,0.491,16.20175438596491,1.2934488359501894,0.4168922577152139,0.12506767731456417,0.05251759610178668,5.991380474738552,0.008121277747698972,0.0010828370330265296,0.0,0.0,'Vincent van Gogh','Theo van Gogh','11-6-1883',1883
353,3004,0.444,20.575342465753426,1.2922769640479361,0.41910785619174434,0.12017310252996005,0.048934753661784285,7.683251737409481,0.004993342210386152,0.0006657789613848203,0.0009986684420772304,0.0006657789613848203,'Vincent van Gogh','Theo van Gogh','15-6-1883',1883
354,4598,0.469,15.965277777777779,1.32361896476729,0.4569377990430622,0.10635058721183123,0.048281861678990866,6.255162117587357,0.007394519356241845,0.0006524575902566333,0.00043497172683775554,0.0006524575902566333,'Vincent van Gogh','Anthon van Rappard','15-6-1883',1883
355,1909,0.448,17.675925925925927,1.3017286537454165,0.42011524358302776,0.11891042430591933,0.05133577789418544,6.664009225307026,0.0041906757464641176,0.0,0.0010476689366160294,0.0,'Vincent van Gogh','Theo van Gogh','16-6-1883',1883
356,6735,0.422,22.00980392156863,1.2865627319970305,0.4191536748329621,0.11373422420193022,0.05003711952487008,8.175263766976727,0.004751299183370453,0.0,0.0017817371937639199,0.00044543429844097997,'Vincent van Gogh','Theo van Gogh','22-6-1883',1883
357,1971,0.48,17.756756756756758,1.3399289700659565,0.4545915778792491,0.106544901065449,0.05580923389142567,7.146296981913423,0.005580923389142567,0.0005073566717402334,0.0015220700152207,0.0005073566717402334,'Vincent van Gogh','Theo van Gogh','27-6-1883',1883
358,4851,0.477,19.71951219512195,1.3615749330035045,0.43248814677386105,0.1111111111111111,0.050505050505050504,8.167193965538917,0.004329004329004329,0.0,0.00020614306328592042,0.00020614306328592042,'Vincent van Gogh','Theo van Gogh','2-7-1883',1883
359,5040,0.516,12.086330935251798,1.3521825396825398,0.4978174603174603,0.10873015873015873,0.03968253968253968,5.079423033002172,0.0021825396825396826,0.0,0.000992063492063492,0.0005952380952380953,'Vincent van Gogh','Anthon van Rappard','3-7-1883',1883
360,3145,0.446,14.90521327014218,1.2883942766295708,0.43020667726550077,0.10937996820349762,0.059141494435612084,5.4260856395843895,0.0034976152623211448,0.0009538950715421304,0.0003179650238473768,0.0,'Vincent van Gogh','Theo van Gogh','7-7-1883',1883
361,8015,0.466,16.80293501048218,1.3235184029943856,0.44603867747972553,0.11515907673112913,0.04766063630692452,6.580661809421802,0.006487835308796008,0.0,0.0009981285090455397,0.00037429819089207733,'Vincent van Gogh','Theo van Gogh','11-7-1883',1883
362,3392,0.457,18.13903743315508,1.3012971698113207,0.4059551886792453,0.11261792452830188,0.05630896226415094,6.839531202704066,0.00294811320754717,0.00029481132075471697,0.000884433962264151,0.0,'Vincent van Gogh','Theo van Gogh','13-7-1883',1883
363,5190,0.465,20.352941176470587,1.2747591522157997,0.4296724470134875,0.10982658959537572,0.0489402697495183,7.389805054969965,0.004046242774566474,0.0003853564547206166,0.0017341040462427746,0.0,'Vincent van Gogh','Theo van Gogh','22-7-1883',1883
364,3031,0.403,21.963768115942027,1.2893434510062685,0.40580666446717256,0.11877268228307489,0.04783899703068294,8.19012228709136,0.0049488617617947876,0.0009897723523589574,0.0006598482349059716,0.0003299241174529858,'Vincent van Gogh','Theo van Gogh','22-7-1883',1883
365,2793,0.407,24.9375,1.2839240959541711,0.4045828857858933,0.11349803079126387,0.05119942713927676,9.285929332259219,0.006086645184389545,0.0,0.0014321518080916578,0.00035803795202291446,'Vincent van Gogh','Theo van Gogh','23-7-1883',1883
366,3453,0.44,18.664864864864864,1.2826527657109759,0.41673906747755574,0.11294526498696786,0.0509701708659137,6.824599932686812,0.00405444540978859,0.0002896032435563278,0.0002896032435563278,0.0002896032435563278,'Vincent van Gogh','Theo van Gogh','24-7-1883',1883
367,3510,0.424,20.892857142857142,1.2752136752136751,0.4239316239316239,0.1207977207977208,0.04131054131054131,7.6057356532356515,0.003418803418803419,0.0002849002849002849,0.0014245014245014246,0.0,'Vincent van Gogh','Theo van Gogh','25-7-1883',1883
368,3395,0.414,25.14814814814815,1.327540500736377,0.43122238586156114,0.12577319587628866,0.04153166421207658,9.882755686467025,0.004418262150220913,0.000589101620029455,0.003240058910162003,0.0017673048600883653,'Vincent van Gogh','Theo van Gogh','27-7-1883',1883
369,3734,0.46,19.652631578947368,1.301553294054633,0.437064809855383,0.10819496518478842,0.05597214783074451,7.432855185634146,0.006963042313872523,0.0,0.0,0.001339046598821639,'Vincent van Gogh','Theo van Gogh','29-7-1883',1883
370,4549,0.406,19.19409282700422,1.2859969224005277,0.4084414156957573,0.1094746098043526,0.052099362497252145,7.070459886857872,0.005056056276104638,0.00021982853374367993,0.00021982853374367993,0.00043965706748735987,'Vincent van Gogh','Theo van Gogh','3-8-1883',1883
371,3765,0.409,25.78767123287671,1.343957503320053,0.4058432934926959,0.12430278884462151,0.052324037184594954,10.325890319998546,0.00849933598937583,0.0,0.0007968127490039841,0.0005312084993359894,'Vincent van Gogh','Theo van Gogh','7-8-1883',1883
372,1551,0.471,22.15714285714286,1.2798194713088331,0.4094132817537073,0.09993552546744036,0.0425531914893617,8.153155475729946,0.004513217279174726,0.0,0.0012894906511927789,0.0006447453255963894,'Vincent van Gogh','Theo van Gogh','12-8-1883',1883
373,368,0.6413043478260869,13.62962962962963,1.2744565217391304,0.49728260869565216,0.12228260869565218,0.035326086956521736,4.764142512077296,0.002717391304347826,0.0,0.0,0.0,'Vincent van Gogh','Theo van Gogh','14-8-1883',1883
374,1894,0.464,19.52577319587629,1.3468848996832101,0.42027455121436114,0.10823653643083421,0.0501583949313622,7.918293362653635,0.005279831045406547,0.0,0.0005279831045406547,0.0,'Vincent van Gogh','Theo van Gogh','17-8-1883',1883
375,5054,0.435,24.774509803921568,1.3068856351404827,0.39453897902651364,0.11970716264345073,0.057182429758607045,9.493309318187109,0.003561535417491096,0.0,0.0007914523149980214,0.0007914523149980214,'Vincent van Gogh','Theo van Gogh','18-8-1883',1883
376,3439,0.421,27.078740157480315,1.2689735388194243,0.39255597557429484,0.11689444605990114,0.05612096539691771,9.944596419486533,0.002035475428903751,0.0,0.0017446932247746438,0.0008723466123873219,'Vincent van Gogh','Theo van Gogh','19-8-1883',1883
377,5028,0.408,21.95633187772926,1.31145584725537,0.40692124105011934,0.11396181384248211,0.052307080350039774,8.448148429927777,0.0027844073190135244,0.0003977724741447892,0.0007955449482895784,0.0015910898965791568,'Vincent van Gogh','Theo van Gogh','20-8-1883',1883
378,2952,0.453,16.4,1.3140243902439024,0.42649051490514905,0.10331978319783197,0.054878048780487805,6.311487804878048,0.006097560975609756,0.00033875338753387534,0.00033875338753387534,0.00033875338753387534,'Vincent van Gogh','Theo van Gogh','21-8-1883',1883
379,4579,0.462,22.781094527363184,1.266215330858266,0.41865036034068576,0.11705612579165757,0.05350513212491811,8.235967769799181,0.003712601004586154,0.00021838829438742082,0.001310329766324525,0.0010919414719371041,'Vincent van Gogh','Theo van Gogh','23-8-1883',1883
380,3084,0.403,21.416666666666668,1.2347600518806745,0.4027237354085603,0.11802853437094682,0.05544747081712062,7.332668612191963,0.001621271076523995,0.00032425421530479895,0.0,0.00032425421530479895,'Vincent van Gogh','Theo van Gogh','2-9-1883',1883
381,5764,0.478,25.504424778761063,1.2860860513532268,0.3986814712005552,0.12161693268563498,0.056210964607911175,9.532541069684893,0.003296321998612075,0.00017349063150589867,0.002081887578070784,0.0,'Vincent van Gogh','Theo van Gogh','5-9-1883',1883
382,2260,0.43,24.301075268817204,1.3004424778761061,0.41814159292035397,0.10398230088495575,0.061946902654867256,9.232640593776765,0.002654867256637168,0.0,0.003097345132743363,0.0008849557522123894,'Vincent van Gogh','Theo van Gogh','6-9-1883',1883
383,3018,0.446,20.12,1.2680583167660702,0.42445328031809143,0.11696487740225314,0.0559973492379059,7.219888137839629,0.003976143141153081,0.0,0.0023194168323392977,0.0,'Vincent van Gogh','Theo van Gogh','7-9-1883',1883
384,1883,0.464,16.8125,1.296866702071163,0.4184811471056824,0.1046202867764206,0.0605416887944769,6.269902084439725,0.002124269782262347,0.0,0.0010621348911311736,0.0005310674455655868,'Vincent van Gogh','Theo van Gogh','10-9-1883',1883
385,1482,0.497,15.278350515463918,1.2921727395411606,0.44601889338731443,0.11201079622132254,0.06815114709851552,5.616195027616623,0.0033738191632928477,0.0,0.0006747638326585695,0.0,'Vincent van Gogh','Theo van Gogh','11-9-1883',1883
386,2175,0.486,21.534653465346533,1.3195402298850574,0.44229885057471263,0.10344827586206896,0.05333333333333334,8.379089564128826,0.006436781609195402,0.0004597701149425287,0.004137931034482759,0.0,'Vincent van Gogh','Theo van Gogh','14-9-1883',1883
387,4205,0.487,20.119617224880383,1.3243757431629013,0.43115338882282994,0.12556480380499405,0.06563614744351962,7.884284487025585,0.004518430439952438,0.00023781212841854935,0.000713436385255648,0.0004756242568370987,'Vincent van Gogh','Theo van Gogh','16-9-1883',1883
388,8372,0.438,25.065868263473053,1.3041089345437171,0.41567128523650265,0.11012900143334926,0.055303392259914,9.574174050370356,0.004538939321548017,0.00011944577161968466,0.0008361204013377926,0.00011944577161968466,'Vincent van Gogh','Theo van Gogh','21-9-1883',1883
389,936,0.5523504273504274,19.102040816326532,1.294871794871795,0.4658119658119658,0.10256410256410256,0.04807692307692308,7.139283097854527,0.0010683760683760685,0.0010683760683760685,0.002136752136752137,0.0,'Vincent van Gogh','Theo van Gogh','24-9-1883',1883
390,4325,0.441,32.03703703703704,1.3172254335260116,0.4016184971098266,0.11583815028901734,0.06682080924855491,12.447704560051381,0.003005780346820809,0.00046242774566473987,0.0032369942196531793,0.0,'Vincent van Gogh','Theo van Gogh','26-9-1883',1883
391,4196,0.457,32.276923076923076,1.3360343183984746,0.4342230695900858,0.11510962821734985,0.057197330791229746,12.763204957102001,0.004051477597712107,0.00023832221163012392,0.0016682554814108675,0.00047664442326024784,'Vincent van Gogh','Theo van Gogh','28-9-1883',1883
392,3324,0.501,16.873096446700508,1.3116726835138388,0.4446450060168472,0.09416365824308062,0.05174488567990373,6.468245279676498,0.00421179302045728,0.00030084235860409147,0.0012033694344163659,0.0,'Vincent van Gogh','Theo van Gogh','3-10-1883',1883
393,3945,0.488,19.43349753694581,1.338149556400507,0.42712294043092525,0.11077313054499366,0.059062103929024085,7.779228804934853,0.0038022813688212928,0.00025348542458808617,0.0020278833967046894,0.0007604562737642585,'Vincent van Gogh','Theo van Gogh','7-10-1883',1883
394,7354,0.438,27.33828996282528,1.3215936905085668,0.4129725319553984,0.11911884688604842,0.05602393255371226,10.666738633502948,0.004623334239869459,0.00013598041881968996,0.0020397062822953495,0.0004079412564590699,'Vincent van Gogh','Theo van Gogh','12-10-1883',1883
395,3039,0.454,18.197604790419163,1.3537347811780192,0.4113195129976966,0.10957551826258638,0.06515301085883514,7.4811362861641015,0.0036196117143797303,0.0006581112207963146,0.0013162224415926291,0.0006581112207963146,'Vincent van Gogh','Theo van Gogh','12-10-1883',1883
396,7473,0.461,22.17507418397626,1.2854275391409073,0.4320888532048709,0.12284223203532718,0.06369597216646594,8.22632389361345,0.005352602703064365,0.00013381506757660912,0.0014719657433427003,0.0,'Vincent van Gogh','Theo van Gogh','15-10-1883',1883
397,7406,0.473,23.0,1.306373210910073,0.43478260869565216,0.12908452605995138,0.05806103159600324,8.795203888738865,0.004860923575479341,0.00027005130974885227,0.0013502565487442614,0.0005401026194977045,'Vincent van Gogh','Theo van Gogh','16-10-1883',1883
398,6361,0.456,25.444,1.2986951737148247,0.4178588272284232,0.12167898129224965,0.05879578682597076,9.65776304983493,0.004873447571136614,0.0006288319446627889,0.0015720798616569722,0.0006288319446627889,'Vincent van Gogh','Theo van Gogh','22-10-1883',1883
399,1883,0.478,27.28985507246377,1.3308550185873607,0.40573552841210836,0.12586298459904408,0.055762081784386616,10.757132697591725,0.005841741901221455,0.0,0.0010621348911311736,0.0005310674455655868,'Vincent van Gogh','Theodorus van Gogh and  Anna van Gogh-Carbentus','26-10-1883',1883
400,6230,0.461,24.52755905511811,1.3335473515248797,0.4478330658105939,0.12471910112359551,0.050882825040128414,9.711606779489646,0.0038523274478330658,0.0,0.0011235955056179776,0.00032102728731942215,'Vincent van Gogh','Theo van Gogh','28-10-1883',1883
401,5152,0.448,29.272727272727273,1.3520962732919255,0.42740683229813664,0.1201475155279503,0.05551242236024845,11.781099661208362,0.003105590062111801,0.00019409937888198756,0.0005822981366459627,0.0009704968944099379,'Vincent van Gogh','Theo van Gogh','31-10-1883',1883
402,3358,0.495,18.655555555555555,1.3052412150089339,0.44639666468135797,0.12239428231089934,0.04466944609886837,7.087513003772088,0.006551518761167362,0.0002977963073257892,0.0005955926146515784,0.0005955926146515784,'Vincent van Gogh','Theo van Gogh','2-11-1883',1883
403,6078,0.472,30.542713567839197,1.3246133596577823,0.42234287594603487,0.1186245475485357,0.049358341559723594,11.95209593541912,0.003290556103981573,0.0,0.0019743336623889436,0.0006581112207963146,'Vincent van Gogh','Theo van Gogh','5-11-1883',1883
404,2710,0.437,30.11111111111111,1.332841328413284,0.4232472324723247,0.12767527675276752,0.056457564575645755,11.880861008610086,0.005535055350553505,0.00036900369003690036,0.00036900369003690036,0.0007380073800738007,'Vincent van Gogh','Theo van Gogh','8-11-1883',1883
405,3676,0.454,20.536312849162012,1.3941784548422198,0.4322633297062024,0.11887921653971709,0.05032644178454842,8.87046777831138,0.0019042437431991295,0.0,0.0013601741022850925,0.0002720348204570185,'Vincent van Gogh','Theo van Gogh','11-11-1883',1883
406,4739,0.471,28.896341463414632,1.3367799113737076,0.4222409791095168,0.11141591052964761,0.05655201519307871,11.45357612494146,0.0025321797847647183,0.0,0.0006330449461911796,0.0,'Vincent van Gogh','Theo van Gogh','12-11-1883',1883
407,5350,0.476,28.45744680851064,1.3345794392523365,0.43252336448598133,0.12037383177570093,0.05588785046728972,11.256441638496721,0.005794392523364486,0.00018691588785046728,0.0007476635514018691,0.00037383177570093456,'Vincent van Gogh','Theo van Gogh','26-11-1883',1883
408,5715,0.465,30.07894736842105,1.3305336832895889,0.4237970253718285,0.1079615048118985,0.05599300087489064,11.841086936501359,0.0033245844269466315,0.00017497812773403323,0.0012248468941382328,0.00017497812773403323,'Vincent van Gogh','Theo van Gogh','1-12-1883',1883
409,5103,0.471,22.78125,1.3139329805996474,0.440525181265922,0.11875367430922987,0.0536939055457574,8.79909667107584,0.00411522633744856,0.0,0.0015677052714089751,0.0,'Vincent van Gogh','Theo van Gogh','6-12-1883',1883
410,2634,0.475,21.241935483870968,1.3561123766135155,0.425208807896735,0.11958997722095673,0.05353075170842825,8.69648088274916,0.002277904328018223,0.00037965072133637056,0.004555808656036446,0.0011389521640091116,'Vincent van Gogh','Theo van Gogh','7-12-1883',1883
411,2832,0.44,30.782608695652176,1.326271186440678,0.4392655367231638,0.10628531073446328,0.0614406779661017,12.065217391304348,0.0031779661016949155,0.0,0.00035310734463276836,0.0,'Vincent van Gogh','Theo van Gogh','8-12-1883',1883
412,425,0.6258823529411764,22.36842105263158,1.331764705882353,0.45647058823529413,0.08941176470588236,0.07529411764705882,8.848507739938082,0.0,0.0,0.0,0.0,'Vincent van Gogh','Michiel de Zwart','10-12-1883',1883
413,5639,0.44,25.286995515695068,1.2968611455931902,0.42649405923036,0.11792871076431992,0.06313176095052314,9.57488976912072,0.0037240645504522077,0.0,0.0003546728143287817,0.0005320092214931725,'Vincent van Gogh','Theo van Gogh','15-12-1883',1883
414,3056,0.454,22.637037037037036,1.3203534031413613,0.4548429319371728,0.10962041884816753,0.05824607329842932,8.818614601512511,0.003599476439790576,0.0,0.0013089005235602095,0.0,'Vincent van Gogh','Theo van Gogh','16-12-1883',1883
415,5519,0.446,24.312775330396477,1.3208914658452617,0.4404783475267259,0.113245153107447,0.05417648124660265,9.478501675828714,0.003623844899438304,0.0001811922449719152,0.0007247689798876608,0.0,'Vincent van Gogh','Theo van Gogh','18-12-1883',1883
416,1589,0.485,17.27173913043478,1.2743864065449968,0.35871617369414727,0.08370044052863436,0.06041535556954059,6.183737858100528,0.0031466331025802393,0.0006293266205160479,0.0006293266205160479,0.0,'Vincent van Gogh','Theo van Gogh','21-12-1883',1883
417,2666,0.446,30.64367816091954,1.3083270817704427,0.4163540885221305,0.11290322580645161,0.0622655663915979,11.799294047649845,0.004126031507876969,0.00037509377344336085,0.0015003750937734434,0.0007501875468867217,'Vincent van Gogh','Theo van Gogh','26-12-1883',1883
418,4405,0.431,25.61046511627907,1.2783200908059025,0.40771850170261065,0.1185017026106697,0.05629965947786606,9.482258466858486,0.004767309875141884,0.0,0.0015891032917139615,0.0004540295119182747,'Vincent van Gogh','Theo van Gogh','28-12-1883',1883
419,4518,0.432,22.59,1.3377600708278,0.4125719344842851,0.11885790172642763,0.06330234617087206,9.005668835768038,0.004648074369189907,0.0,0.0011066843736166445,0.0002213368747233289,'Vincent van Gogh','Theo van Gogh','4-12-1884',1884
420,1756,0.455,20.183908045977013,1.30125284738041,0.40945330296127563,0.10763097949886105,0.05353075170842825,7.636507737019873,0.003416856492027335,0.0,0.0011389521640091116,0.0,'Vincent van Gogh','Theo van Gogh','6-12-1884',1884
421,1274,0.491,13.847826086956522,1.3390894819466248,0.43956043956043955,0.09733124018838304,0.06436420722135008,5.611908060883216,0.002354788069073783,0.0,0.0007849293563579278,0.0,'Vincent van Gogh','Antoine Furnee','6-12-1884',1884
422,2251,0.416,20.27927927927928,1.2905375388716127,0.44380275433140826,0.09995557529986672,0.051088405153265216,7.547261877603951,0.002221235006663705,0.000444247001332741,0.0,0.0,'Vincent van Gogh','Theo van Gogh','15-12-1884',1884
423,594,0.5707070707070707,13.5,1.239057239057239,0.49663299663299665,0.07912457912457913,0.05218855218855219,4.295875420875422,0.0,0.0,0.0,0.0,'Vincent van Gogh','Theo van Gogh','17-12-1884',1884
424,509,0.5442043222003929,13.756756756756756,1.2986247544204321,0.5383104125736738,0.1100196463654224,0.0412573673870334,5.098907237296235,0.0,0.0,0.0,0.0,'Vincent van Gogh','Theo van Gogh','17-12-1884',1884
425,962,0.47713097713097713,16.586206896551722,1.2713097713097714,0.44386694386694386,0.09875259875259876,0.061330561330561334,5.880075991110477,0.002079002079002079,0.0,0.0,0.0,'Vincent van Gogh','Theo van Gogh','18-12-1884',1884
426,1230,0.496,15.974025974025974,1.3040650406504064,0.4317073170731707,0.1008130081300813,0.05365853658536585,6.027837609544925,0.0024390243902439024,0.0,0.0,0.0,'Vincent van Gogh','Anthon van Rappard','20-12-1884',1884
427,988,0.46963562753036436,20.163265306122447,1.3036437246963564,0.43218623481781376,0.10323886639676114,0.05465587044534413,7.656669420804761,0.0020242914979757085,0.0,0.0010121457489878543,0.0,'Vincent van Gogh','Theo van Gogh','21-12-1884',1884
428,2999,0.482,17.538011695906434,1.3234411470490164,0.45648549516505504,0.0960320106702234,0.04601533844614872,6.8664300965819045,0.006335445148382794,0.0,0.0010003334444814939,0.0,'Vincent van Gogh','Theo van Gogh','3-2-1884',1884
429,345,0.6869565217391305,9.324324324324325,1.373913043478261,0.5159420289855072,0.09855072463768116,0.06086956521739131,4.2586603995299654,0.002898550724637681,0.0,0.0,0.0,'Vincent van Gogh','Theo van Gogh','13-2-1884',1884
430,6076,0.577,23.921259842519685,1.2659644502962475,0.5174456879526004,0.11553653719552337,0.043614219881500986,8.6776718520784,0.0027978933508887426,0.0008229098090849243,0.005595786701777485,0.0008229098090849243,'Vincent van Gogh','Theo van Gogh','18-2-1884',1884
431,952,0.5357142857142857,11.069767441860465,1.3865546218487395,0.47689075630252103,0.10399159663865547,0.0546218487394958,5.088553840140708,0.0021008403361344537,0.0,0.0,0.0,'Vincent van Gogh','Anthon van Rappard','26-2-1884',1884
432,8061,0.447,27.989583333333332,1.2796179134102468,0.4334449820121573,0.1199603026919737,0.06091055700285324,10.425428878240911,0.0038456767150477607,0.00012405408758218582,0.001984865401314973,0.0004962163503287433,'Vincent van Gogh','Theo van Gogh','2-3-1884',1884
433,5678,0.562,21.265917602996254,1.2634730538922156,0.5119760479041916,0.11289186333215921,0.043325114476928495,7.612689901096683,0.0038746037337090526,0.0008805917576611482,0.004579077139837971,0.0008805917576611482,'Vincent van Gogh','Anthon van Rappard','2-3-1884',1884
434,2594,0.454,23.160714285714285,1.3330763299922899,0.4471858134155744,0.11063993831919815,0.03932151117964534,9.172979265337592,0.006939090208172706,0.0,0.002313030069390902,0.00038550501156515033,'Vincent van Gogh','Theo van Gogh','5-3-1884',1884
435,5773,0.509,20.691756272401435,1.269184133033085,0.5548241815347307,0.11259310583751948,0.035510133379525376,7.456157716026965,0.0013857613026156245,0.0010393209769617184,0.0025983024424042957,0.00017322016282695306,'Vincent van Gogh','Anthon van Rappard','8-3-1884',1884
436,4338,0.45,21.90909090909091,1.2757030889810972,0.46219455970493317,0.11502996772706316,0.06224066390041494,8.007841904522405,0.003918856615952052,0.0,0.0018441678192715537,0.0004610419548178884,'Vincent van Gogh','Theo van Gogh','10-3-1884',1884
437,3456,0.47,23.19463087248322,1.3342013888888888,0.4476273148148148,0.11400462962962964,0.05873842592592592,9.199482429157346,0.007233796296296296,0.0,0.0005787037037037037,0.0,'Vincent van Gogh','Anthon van Rappard','13-3-1884',1884
438,1877,0.457,27.202898550724637,1.2855620671283963,0.42834310069259457,0.11241342567927544,0.05647309536494406,10.188762826897683,0.002131060202450719,0.0,0.0,0.0,'Vincent van Gogh','Theo van Gogh','15-3-1884',1884
439,4536,0.452,23.625,1.3544973544973544,0.44400352733686066,0.11485890652557319,0.05114638447971781,9.606818783068785,0.007054673721340388,0.0,0.0008818342151675485,0.0002204585537918871,'Vincent van Gogh','Anthon van Rappard','18-3-1884',1884
440,4063,0.44,31.992125984251967,1.258183608171302,0.43243908442037904,0.10632537533841989,0.0502092050209205,11.73349571027963,0.005660841742554762,0.0007383706620723603,0.0004922471080482402,0.0,'Vincent van Gogh','Theo van Gogh','20-3-1884',1884
441,1076,0.498,22.893617021276597,1.2527881040892193,0.4767657992565056,0.10223048327137546,0.048327137546468404,8.121410266550662,0.0055762081784386614,0.0,0.0,0.0,'Vincent van Gogh','Anthon van Rappard','21-3-1884',1884
442,2709,0.45,28.51578947368421,1.2945736434108528,0.41011443337024733,0.09782207456626062,0.06016980435585087,10.807126886984907,0.00516795865633075,0.0,0.00036913990402362494,0.0,'Vincent van Gogh','Theo van Gogh','24-3-1884',1884
443,1911,0.448,24.189873417721518,1.3197278911564625,0.42804814233385663,0.10727367870225013,0.06017791732077447,9.416839748557653,0.0052328623757195184,0.0,0.0010465724751439038,0.0005232862375719519,'Vincent van Gogh','Theo van Gogh','28-3-1884',1884
444,938,0.4914712153518124,25.35135135135135,1.3230277185501067,0.43816631130063965,0.08848614072494669,0.04371002132196162,9.908754105918288,0.007462686567164179,0.0,0.0,0.0,'Vincent van Gogh','Theo van Gogh','4-1884',1884
445,974,0.5102669404517454,16.508474576271187,1.2700205338809034,0.4794661190965092,0.10369609856262833,0.050308008213552365,5.834547384540425,0.002053388090349076,0.0,0.0,0.0,'Vincent van Gogh','Theo van Gogh','30-4-1884',1884
446,2076,0.449,18.7027027027027,1.2678227360308285,0.441233140655106,0.10308285163776493,0.055876685934489405,6.664362339217831,0.004335260115606936,0.0,0.0004816955684007707,0.0009633911368015414,'Vincent van Gogh','Theo van Gogh','12-5-1884',1884
447,1362,0.471,15.477272727272727,1.2555066079295154,0.4544787077826725,0.09324522760646109,0.05433186490455213,5.261114337204646,0.005139500734214391,0.0,0.0,0.0,'Vincent van Gogh','Theo van Gogh','28-5-1884',1884
448,925,0.5037837837837837,20.108695652173914,1.3145945945945945,0.4616216216216216,0.08216216216216216,0.043243243243243246,7.7646075205640415,0.004324324324324324,0.0,0.0,0.001081081081081081,'Vincent van Gogh','Anthon van Rappard','29-5-1884',1884
449,2162,0.525,21.405940594059405,1.3024976873265495,0.44033302497687327,0.11563367252543941,0.05041628122109158,8.127789542136451,0.0064754856614246065,0.0,0.0018501387604070306,0.0,'Vincent van Gogh','Theo van Gogh','6-6-1884',1884
450,3979,0.481,22.867816091954023,1.3490826840914802,0.43704448353857756,0.12691631063081177,0.05906006534305102,9.247623948141538,0.005026388539834129,0.0,0.002261874842925358,0.00025131942699170643,'Vincent van Gogh','Theo van Gogh','6-1884',1884
451,2341,0.48,22.08490566037736,1.3190944041008117,0.43998291328492095,0.12516018795386588,0.03972661255873558,8.588427175936747,0.004271678769756515,0.0,0.0012815036309269544,0.0,'Vincent van Gogh','Theo van Gogh','2-7-1884',1884
452,1081,0.497,18.016666666666666,1.3135985198889917,0.4588344125809436,0.1036077705827937,0.056429232192414434,6.936962534690103,0.0,0.0009250693802035153,0.0009250693802035153,0.0,'Vincent van Gogh','Theo van Gogh','20-7-1884',1884
453,1842,0.523,14.390625,1.3724212812160694,0.46362649294245384,0.09554831704668838,0.04777415852334419,6.2169148683496225,0.0054288816503800215,0.0,0.0005428881650380022,0.0,'Vincent van Gogh','Theo van Gogh','4-8-1884',1884
